aX,aY,aZ,gX,gY,gZ
0.792,0.722,0.172,-26.428,-51.331,-43.945
0.791,0.771,0.177,-25.208,-49.377,-44.250
0.810,0.775,0.184,-23.987,-47.302,-44.617
0.814,0.786,0.196,-23.193,-43.335,-44.983
0.800,0.823,0.231,-24.109,-41.687,-44.250
1.103,1.449,-0.092,0.061,-14.404,12.085
1.117,1.480,-0.082,4.028,-8.545,6.653
1.120,1.484,-0.019,6.653,-5.188,3.845
1.123,1.477,-0.005,12.817,0.183,-3.113
1.124,1.450,-0.026,15.137,2.319,-7.141
1.114,1.430,-0.042,16.479,4.333,-11.353
1.095,1.400,-0.042,16.968,8.789,-20.203
1.034,1.302,-0.008,16.541,10.864,-24.597
0.994,1.250,0.004,14.343,14.648,-32.898
0.911,1.159,0.004,12.268,16.296,-36.560
0.869,1.115,-0.007,9.583,17.944,-39.612
0.828,1.070,-0.019,3.540,21.667,-43.762
0.750,0.971,-0.033,0.549,23.621,-45.105
0.716,0.932,-0.039,-4.456,27.283,-46.326
0.658,0.881,-0.061,-6.348,29.053,-46.021
0.632,0.851,-0.083,-7.874,30.823,-44.800
0.613,0.821,-0.097,-8.606,34.485,-40.649
0.593,0.722,-0.105,-7.080,35.889,-38.391
0.583,0.673,-0.109,2.441,37.109,-35.583
0.552,0.610,-0.106,10.132,37.109,-34.607
0.539,0.601,-0.086,26.550,35.767,-30.151
0.481,0.575,-0.051,34.790,34.180,-26.611
0.411,0.540,-0.058,42.542,32.654,-22.400
0.360,0.482,-0.064,49.072,29.968,-12.939
0.366,0.430,-0.037,45.593,28.320,-8.423
0.371,0.429,-0.025,28.748,23.926,-0.671
0.359,0.421,-0.015,18.433,21.423,2.441
0.352,0.444,-0.022,8.667,18.799,5.005
0.355,0.473,-0.038,-5.859,14.282,9.460
0.355,0.475,-0.069,-9.094,12.451,10.681
0.329,0.478,-0.070,-8.789,8.972,8.728
0.305,0.508,-0.040,-7.019,6.836,6.042
0.332,0.528,-0.035,-4.700,4.395,2.991
0.365,0.545,-0.038,2.441,0.122,-3.174
0.422,0.583,-0.052,7.080,-1.221,-5.981
0.460,0.604,-0.053,15.259,-1.648,-9.338
0.542,0.625,-0.017,17.029,-0.916,-9.888
0.571,0.623,0.016,13.550,0.671,-9.521
0.611,0.636,0.044,9.338,1.404,-8.972
0.629,0.647,0.039,4.272,2.441,-7.874
0.646,0.658,0.040,-7.080,5.920,-3.723
0.685,0.679,0.071,-13.367,7.874,-0.854
0.703,0.680,0.094,-25.391,11.169,5.432
0.708,0.696,0.119,-29.724,12.146,8.301
0.702,0.705,0.119,-32.349,12.817,10.986
0.696,0.714,0.120,-31.250,13.550,15.320
0.690,0.723,0.141,-28.320,13.672,16.724
0.687,0.716,0.154,-19.714,12.817,17.029
0.668,0.700,0.155,-14.038,12.085,15.808
0.661,0.696,0.149,-7.446,11.353,13.977
0.660,0.689,0.147,5.432,10.742,9.949
0.679,0.679,0.161,10.132,10.803,8.301
0.696,0.682,0.172,14.221,11.353,6.897
0.727,0.700,0.196,14.404,11.902,7.324
0.736,0.700,0.195,14.343,12.573,8.606
0.735,0.691,0.186,14.893,14.465,12.329
0.726,0.706,0.180,15.869,15.930,14.221
0.718,0.714,0.186,18.738,19.287,17.578
0.688,0.686,0.187,20.386,20.752,18.616
0.676,0.670,0.180,22.095,22.217,19.043
0.666,0.657,0.177,26.062,25.024,18.188
0.656,0.667,0.189,27.588,26.184,17.395
0.660,0.674,0.194,26.611,27.588,16.907
0.672,0.681,0.206,23.926,28.198,17.029
0.675,0.689,0.206,20.630,28.931,17.395
0.666,0.696,0.200,17.029,30.334,17.944
0.646,0.722,0.180,18.433,30.945,18.250
0.648,0.731,0.174,25.208,31.921,19.958
0.651,0.720,0.169,28.625,32.410,21.362
0.637,0.701,0.164,31.311,32.959,22.827
0.611,0.676,0.165,34.180,33.630,25.330
0.562,0.660,0.146,34.363,33.081,26.794
0.545,0.646,0.130,32.288,31.921,31.128
0.525,0.640,0.113,30.151,31.921,33.569
0.522,0.637,0.108,27.283,32.410,36.255
0.507,0.626,0.112,21.057,34.668,40.222
0.479,0.630,0.118,18.860,35.706,41.016
0.478,0.657,0.110,16.846,37.903,41.809
0.494,0.726,0.104,16.296,39.368,42.542
0.505,0.749,0.120,15.503,40.894,43.396
0.515,0.772,0.133,13.611,43.457,44.495
0.515,0.828,0.132,13.611,44.434,44.800
0.526,0.874,0.125,16.052,46.204,45.837
0.567,0.928,0.138,17.029,47.241,46.936
0.572,0.938,0.145,17.334,48.279,47.913
0.562,0.935,0.147,17.700,49.866,47.913
0.518,0.927,0.153,18.738,49.866,46.631
0.507,0.940,0.145,22.339,47.607,43.762
0.501,0.982,0.110,23.865,45.776,43.213
0.508,0.993,0.108,24.048,43.945,43.335
0.522,0.999,0.118,18.372,40.283,43.518
0.542,1.018,0.136,13.672,37.964,43.335
0.540,1.037,0.135,7.568,30.945,42.542
0.520,1.125,0.064,8.057,26.367,42.419
0.507,1.140,0.037,10.559,21.790,42.480
0.485,1.137,0.025,17.883,13.977,39.063
0.430,1.110,-0.007,21.240,10.620,34.790
0.366,1.098,-0.033,26.306,5.005,21.912
0.272,1.105,-0.125,28.687,3.235,14.648
0.287,1.121,-0.152,31.494,2.563,7.874
0.324,1.133,-0.145,34.790,2.625,-2.686
0.371,1.140,-0.094,33.020,2.380,-6.592
0.379,1.146,-0.093,24.780,1.038,-12.939
0.391,1.166,-0.148,21.362,0.732,-15.381
0.442,1.171,-0.207,20.386,1.160,-17.212
0.531,1.170,-0.293,29.663,6.897,-18.372
0.703,1.135,-0.495,40.161,13.428,-17.944
0.711,1.080,-0.546,61.157,32.654,-17.456
0.526,0.909,-0.377,63.599,41.931,-18.921
0.423,0.825,-0.228,41.382,49.500,-27.222
0.318,0.724,-0.068,21.973,47.791,-33.386
0.299,0.703,-0.053,3.845,44.312,-39.917
0.298,0.698,-0.045,-14.832,37.231,-51.086
0.336,0.693,-0.005,-14.465,34.241,-54.565
0.356,0.678,0.016,-1.343,28.625,-57.129
0.366,0.655,0.016,8.484,26.306,-56.946
0.365,0.645,0.012,18.555,24.475,-55.847
0.368,0.624,0.024,35.034,22.034,-52.246
0.387,0.581,0.056,40.100,20.874,-50.354
0.398,0.576,0.061,42.542,18.555,-46.753
0.434,0.585,0.054,40.283,17.822,-44.983
0.459,0.584,0.063,36.133,17.517,-43.274
0.489,0.589,0.080,24.170,17.456,-40.710
0.564,0.626,0.071,17.944,17.639,-39.307
0.605,0.657,0.040,9.766,20.020,-35.156
0.690,0.692,-0.001,7.935,22.644,-32.349
0.730,0.702,0.002,6.226,29.663,-27.039
0.762,0.714,0.007,5.798,33.142,-24.719
0.781,0.736,-0.009,6.104,36.499,-23.010
0.777,0.748,-0.023,10.864,43.213,-22.766
0.742,0.793,-0.009,14.648,46.448,-25.085
0.693,0.847,0.018,20.569,50.659,-34.119
0.603,1.005,0.048,21.240,51.086,-38.879
0.603,1.073,0.031,20.691,50.903,-42.786
0.649,1.141,0.011,18.799,52.063,-46.143
0.744,1.193,0.017,17.395,53.284,-44.861
0.706,1.155,0.029,14.221,54.260,-41.992
0.526,1.036,0.039,13.184,53.650,-43.457
0.466,0.997,0.040,12.451,52.490,-47.119
0.458,0.986,0.023,10.071,49.622,-56.580
0.555,1.002,0.029,7.080,48.157,-59.387
0.600,1.029,0.042,-2.441,44.128,-57.922
0.651,1.061,0.035,-7.874,41.870,-53.772
0.659,1.052,0.039,-13.367,39.551,-48.218
0.658,1.032,0.043,-22.766,34.790,-34.851
0.634,0.988,0.014,-24.780,32.532,-28.015
0.613,0.946,-0.012,-19.958,28.931,-16.235
0.542,0.830,-0.034,-13.733,27.283,-12.451
0.506,0.777,-0.038,0.854,22.644,-9.216
0.482,0.696,-0.081,6.653,20.020,-8.728
1.180,1.535,0.199,-22.217,-52.368,22.949
1.288,1.649,0.169,-13.672,-52.185,26.001
1.312,1.699,0.173,-8.606,-52.246,25.330
1.278,1.706,0.184,-5.371,-52.795,22.400
1.239,1.710,0.177,-7.935,-54.138,13.123
1.142,1.664,0.160,-11.047,-54.321,7.996
1.096,1.613,0.159,-16.602,-53.711,-2.563
1.014,1.489,0.138,-20.020,-53.040,-7.446
0.981,1.426,0.119,-29.297,-51.453,-14.526
0.912,1.309,0.087,-34.180,-50.415,-16.968
0.867,1.252,0.071,-38.696,-49.133,-18.677
0.819,1.190,0.053,-45.593,-46.204,-20.813
0.719,1.060,0.024,-47.913,-44.617,-21.790
0.673,1.000,0.010,-51.453,-41.931,-24.292
0.596,0.899,-0.030,-53.284,-40.894,-25.574
0.564,0.862,-0.063,-57.495,-39.673,-27.100
0.513,0.797,-0.152,-59.937,-39.551,-27.222
0.498,0.763,-0.182,-62.256,-39.795,-27.161
0.490,0.739,-0.195,-65.735,-42.664,-27.283
0.466,0.714,-0.204,-66.589,-45.715,-27.222
0.442,0.695,-0.202,-65.369,-53.894,-27.161
0.394,0.668,-0.206,-64.087,-58.044,-27.466
0.373,0.655,-0.215,-62.744,-64.026,-27.771
0.294,0.593,-0.190,-63.110,-65.918,-28.503
0.266,0.579,-0.169,-64.575,-67.749,-30.029
0.266,0.574,-0.160,-71.045,-71.655,-33.569
0.283,0.581,-0.164,-75.073,-73.547,-34.851
0.285,0.588,-0.161,-81.787,-76.782,-35.583
0.296,0.616,-0.133,-84.106,-78.491,-35.217
0.307,0.635,-0.119,-87.036,-82.520,-33.508
0.317,0.673,-0.107,-87.646,-84.534,-32.654
0.327,0.690,-0.100,-87.646,-86.060,-31.982
0.346,0.705,-0.083,-86.426,-88.135,-31.372
0.388,0.720,-0.023,-85.449,-89.355,-31.372
0.401,0.733,-0.005,-82.642,-92.590,-31.311
0.420,0.751,0.010,-80.017,-93.872,-31.372
0.440,0.751,0.029,-71.899,-94.849,-33.081
0.501,0.757,0.085,-67.444,-94.971,-34.912
0.525,0.757,0.098,-63.171,-95.154,-37.170
0.541,0.757,0.093,-53.955,-95.825,-43.030
0.555,0.726,0.088,-49.133,-95.520,-46.570
0.568,0.715,0.109,-42.725,-94.360,-53.528
0.618,0.699,0.133,-41.382,-93.750,-56.458
0.641,0.686,0.142,-40.161,-91.370,-60.974
0.674,0.652,0.179,-40.771,-89.478,-61.951
0.716,0.639,0.208,-43.640,-87.524,-61.340
0.780,0.641,0.239,-56.946,-83.984,-54.626
0.929,0.697,0.282,-65.430,-82.520,-48.706
0.982,0.725,0.295,-81.909,-79.651,-33.020
0.927,0.701,0.313,-88.867,-78.064,-24.841
0.816,0.632,0.310,-96.191,-75.012,-16.113
0.597,0.568,0.285,-94.971,-73.792,-17.151
0.540,0.569,0.275,-90.820,-72.876,-20.264
0.537,0.566,0.276,-79.163,-71.899,-26.489
0.628,0.545,0.307,-75.623,-71.350,-27.893
0.685,0.537,0.327,-80.017,-69.397,-25.879
0.758,0.525,0.387,-87.952,-68.237,-22.339
0.778,0.539,0.410,-98.267,-67.688,-17.395
0.781,0.568,0.408,-115.845,-68.054,-4.883
0.721,0.601,0.367,-118.774,-68.176,1.343
0.677,0.594,0.361,-111.328,-66.833,9.033
0.618,0.586,0.350,-103.699,-65.918,10.193
0.605,0.589,0.335,-87.769,-63.599,9.705
0.616,0.617,0.320,-81.482,-62.195,9.155
0.625,0.634,0.311,-76.782,-60.852,8.423
0.625,0.645,0.300,-71.838,-57.922,5.737
0.624,0.659,0.292,-71.899,-56.274,3.662
0.636,0.670,0.293,-77.393,-53.345,0.000
0.674,0.714,0.280,-81.482,-52.246,-0.854
0.690,0.732,0.275,-85.388,-51.331,-0.977
0.700,0.743,0.272,-91.003,-49.866,-0.305
0.707,0.748,0.261,-92.651,-49.377,0.061
0.701,0.742,0.254,-93.262,-49.133,-0.122
0.682,0.734,0.228,-91.919,-49.316,-0.732
0.680,0.731,0.216,-87.280,-50.171,-2.563
0.695,0.726,0.205,-85.144,-50.720,-3.479
0.699,0.718,0.199,-83.740,-51.331,-4.272
0.702,0.710,0.194,-83.740,-52.124,-5.432
0.734,0.719,0.187,-85.022,-52.185,-5.371
0.756,0.732,0.180,-88.562,-51.636,-2.625
0.747,0.731,0.164,-90.027,-51.208,-0.305
0.711,0.712,0.159,-91.309,-50.964,1.770
0.675,0.692,0.153,-93.506,-51.758,3.174
0.643,0.670,0.136,-94.421,-52.490,2.625
0.655,0.675,0.129,-94.543,-54.016,1.465
0.707,0.692,0.125,-93.628,-54.749,1.648
0.728,0.698,0.128,-90.332,-56.580,3.296
0.747,0.709,0.117,-87.769,-57.739,4.456
0.749,0.711,0.099,-84.229,-58.838,5.676
0.745,0.706,0.077,-73.242,-59.937,7.935
0.735,0.686,0.038,-66.162,-59.570,8.362
0.736,0.675,0.015,-50.903,-57.190,7.507
0.751,0.648,-0.035,-43.457,-54.810,6.653
0.760,0.630,-0.054,-36.682,-51.636,5.676
0.763,0.610,-0.071,-27.100,-43.213,3.418
0.749,0.566,-0.083,-24.841,-38.330,1.953
0.738,0.550,-0.078,-25.085,-28.320,-1.465
0.725,0.537,-0.047,-26.978,-23.804,-3.235
0.720,0.542,-0.028,-32.288,-16.663,-6.226
0.718,0.571,0.008,-34.790,-14.221,-7.263
0.719,0.591,0.018,-36.560,-12.512,-7.812
0.717,0.611,0.029,-36.255,-10.437,-7.385
0.723,0.652,0.046,-33.997,-9.949,-6.470
0.726,0.671,0.050,-25.696,-9.766,-3.662
0.716,0.687,0.055,-20.508,-9.949,-2.258
0.707,0.689,0.056,-10.498,-10.681,-0.916
0.688,0.691,0.049,-6.287,-11.047,-1.038
0.680,0.694,0.048,-2.869,-11.353,-1.465
0.678,0.702,0.050,0.610,-11.902,-2.441
0.700,0.733,0.049,0.854,-12.024,-2.319
0.713,0.748,0.046,0.427,-11.597,-0.671
0.724,0.762,0.054,-0.183,-11.230,0.793
0.713,0.755,0.055,-0.977,-11.108,2.197
0.694,0.735,0.049,-1.953,-10.986,3.723
0.650,0.688,0.034,-1.404,-10.742,3.357
0.639,0.671,0.029,1.587,-9.949,0.671
0.633,0.651,0.022,3.784,-9.399,-1.404
0.647,0.643,0.022,5.920,-8.728,-3.601
0.664,0.639,0.023,8.606,-7.080,-7.202
0.697,0.642,0.008,8.789,-5.920,-8.240
0.708,0.643,0.002,7.507,-2.258,-8.057
0.726,0.647,0.007,6.104,-0.183,-7.019
0.730,0.651,0.011,0.916,3.296,-3.723
0.728,0.662,0.036,-3.113,4.639,-1.648
0.726,0.673,0.048,-7.751,5.432,0.610
0.723,0.688,0.057,-15.442,5.371,5.005
0.714,0.716,0.073,-17.029,4.639,6.775
0.705,0.724,0.078,-15.015,2.197,8.606
0.679,0.725,0.073,-12.085,0.610,8.423
0.672,0.724,0.064,-8.240,-1.038,7.812
0.673,0.722,0.055,0.977,-3.601,5.920
0.692,0.715,0.051,5.188,-4.456,4.944
0.704,0.712,0.047,9.766,-5.493,3.540
0.718,0.701,0.034,10.071,-5.615,3.052
0.720,0.694,0.033,9.155,-5.493,2.563
0.722,0.689,0.032,4.822,-4.883,1.770
0.724,0.685,0.032,1.953,-4.517,1.404
0.724,0.687,0.035,-3.418,-3.784,0.610
0.714,0.698,0.037,-5.188,-3.418,0.061
0.709,0.704,0.039,-6.165,-3.113,-0.488
0.705,0.706,0.044,-5.920,-3.052,-1.221
0.698,0.703,0.053,-5.188,-3.235,-1.465
0.692,0.698,0.058,-4.028,-4.089,-2.197
0.686,0.690,0.067,-3.845,-4.700,-2.747
0.687,0.689,0.066,-3.296,-6.104,-3.662
0.690,0.692,0.064,-2.686,-6.531,-3.723
0.694,0.691,0.066,-1.892,-6.836,-3.540
0.696,0.689,0.066,-0.244,-7.080,-2.869
0.690,0.683,0.061,0.366,-7.019,-2.502
0.686,0.679,0.058,1.282,-6.470,-1.770
1.013,1.479,0.068,12.268,-5.127,-10.864
1.029,1.500,0.055,5.371,-4.028,-16.296
1.026,1.499,0.028,3.235,-3.113,-17.761
1.018,1.482,0.015,2.197,-1.587,-18.982
1.009,1.459,0.002,1.892,2.930,-21.301
0.969,1.398,-0.009,1.526,5.554,-22.339
0.933,1.347,-0.004,-0.977,10.437,-24.475
0.852,1.230,0.014,-3.174,12.634,-26.123
0.813,1.170,0.019,-8.972,16.907,-31.128
0.746,1.069,0.018,-11.597,18.982,-34.058
0.723,1.037,0.023,-13.000,20.813,-36.865
0.703,1.006,0.030,-10.498,22.888,-41.077
0.665,0.934,0.038,-6.897,23.682,-42.725
0.645,0.909,0.035,1.831,25.940,-44.922
0.600,0.825,0.030,5.981,27.710,-45.105
0.577,0.764,0.037,9.705,29.968,-45.166
0.548,0.708,0.041,17.151,35.645,-46.204
0.515,0.647,0.053,21.362,38.696,-47.302
0.503,0.648,0.070,30.090,43.701,-48.157
0.469,0.621,0.078,34.363,45.776,-47.546
0.507,0.588,0.074,38.208,48.218,-46.692
0.536,0.556,0.086,46.204,53.284,-45.715
0.538,0.489,0.117,52.307,55.298,-45.898
0.534,0.475,0.121,71.960,58.655,-46.875
0.486,0.433,0.165,84.351,60.181,-46.936
0.454,0.388,0.187,97.229,61.340,-46.997
0.431,0.340,0.203,122.009,62.012,-48.584
0.413,0.293,0.242,132.996,61.584,-50.049
0.426,0.302,0.256,151.978,59.692,-52.002
0.511,0.278,0.177,160.767,59.387,-52.185
0.560,0.343,0.128,176.880,64.209,-49.988
0.648,0.503,0.230,184.021,68.420,-44.861
0.636,0.463,0.285,191.040,71.655,-37.109
0.602,0.396,0.305,205.505,74.341,-20.447
0.592,0.276,0.335,210.876,74.280,-12.939
0.629,0.252,0.333,214.233,72.693,-0.366
0.732,0.295,0.351,212.891,71.899,5.737
0.776,0.306,0.379,209.534,71.167,12.146
0.806,0.321,0.416,197.449,68.359,24.719
0.858,0.349,0.481,189.697,65.918,30.762
0.886,0.368,0.500,174.744,60.120,41.260
0.920,0.438,0.496,168.457,57.190,45.471
0.919,0.489,0.470,162.964,54.871,48.767
0.896,0.526,0.439,153.137,53.101,53.040
0.791,0.483,0.387,149.475,53.894,54.016
0.725,0.434,0.373,144.897,58.044,51.880
0.609,0.373,0.362,140.869,60.486,49.316
0.583,0.365,0.360,134.155,62.683,46.509
0.583,0.378,0.362,116.638,67.139,41.443
0.659,0.453,0.368,108.276,69.519,39.673
0.711,0.494,0.372,100.281,71.777,38.452
0.748,0.527,0.377,84.778,75.134,37.354
0.778,0.569,0.371,77.637,75.989,37.109
0.777,0.581,0.354,65.369,76.477,37.231
0.762,0.568,0.302,59.998,76.599,37.476
0.765,0.564,0.279,54.626,76.721,37.476
0.776,0.567,0.263,42.847,76.172,36.682
0.794,0.586,0.248,37.415,75.500,35.706
0.792,0.600,0.244,29.663,73.792,33.386
0.755,0.597,0.215,26.978,72.998,32.166
0.734,0.585,0.190,24.475,72.327,30.762
0.723,0.581,0.162,17.517,71.533,27.344
0.730,0.620,0.116,12.390,71.045,25.940
0.751,0.648,0.101,1.648,69.824,24.292
0.780,0.694,0.088,-2.808,68.970,23.437
0.775,0.709,0.085,-6.165,67.810,22.034
0.762,0.716,0.082,-9.888,64.575,17.700
0.731,0.724,0.072,-10.681,62.378,15.198
0.720,0.728,0.064,-11.841,57.068,11.719
0.724,0.743,0.035,-12.390,54.138,10.803
0.741,0.771,0.019,-12.756,51.270,10.498
0.760,0.805,0.004,-13.489,46.265,12.695
0.759,0.817,-0.027,-13.855,44.189,14.832
0.727,0.797,-0.039,-13.977,40.710,18.494
0.642,0.724,-0.062,-14.282,38.940,19.653
0.601,0.683,-0.077,-15.015,35.339,20.447
0.522,0.602,-0.100,-14.404,33.630,20.020
0.494,0.563,-0.108,-13.062,31.982,19.043
0.478,0.535,-0.116,-9.033,28.870,15.625
0.479,0.528,-0.130,-6.958,27.344,13.550
0.495,0.536,-0.133,-3.296,24.475,10.315
0.540,0.530,-0.129,-1.709,23.071,9.216
0.568,0.528,-0.126,-0.366,21.606,8.240
0.597,0.534,-0.123,2.625,18.250,6.348
0.658,0.553,-0.118,4.578,16.785,5.493
0.695,0.564,-0.111,9.155,14.160,4.272
0.787,0.601,-0.096,11.902,12.878,3.845
0.831,0.629,-0.092,15.259,11.475,3.235
0.875,0.664,-0.090,25.513,8.911,0.061
0.955,0.757,-0.073,32.471,7.935,-2.869
0.954,0.810,-0.058,47.913,6.836,-9.583
0.939,0.821,-0.025,55.237,7.202,-12.573
0.940,0.797,-0.008,61.340,8.362,-15.625
0.936,0.785,0.006,67.383,12.451,-22.522
0.913,0.769,0.008,67.749,15.076,-25.818
0.897,0.744,0.009,64.148,21.912,-31.738
0.871,0.691,0.044,60.242,25.513,-34.241
0.881,0.682,0.079,49.438,30.762,-36.499
0.933,0.708,0.118,43.762,31.921,-35.767
0.968,0.747,0.122,38.574,32.471,-33.752
0.992,0.783,0.101,29.175,34.058,-26.306
0.941,0.789,0.046,23.987,35.950,-21.423
0.882,0.728,0.063,11.780,39.490,-13.245
0.794,0.613,0.130,5.249,39.612,-11.536
0.799,0.633,0.191,-1.526,38.208,-11.169
0.840,0.690,0.252,-13.184,30.151,-9.888
0.968,0.808,0.297,-15.930,24.536,-7.690
1.008,0.841,0.286,-13.123,13.916,-0.977
0.993,0.896,0.300,-8.301,9.888,2.197
0.953,0.913,0.339,-2.869,6.042,5.371
0.884,0.847,0.325,5.371,-2.441,10.681
0.674,0.542,0.228,8.057,-6.104,10.193
0.570,0.473,0.065,15.198,-8.545,0.977
0.561,0.634,0.201,17.029,-7.446,-1.953
0.492,0.530,0.262,15.747,-9.094,-1.648
0.406,0.405,0.209,9.399,-17.334,-1.709
0.359,0.292,0.122,5.127,-20.508,-3.784
0.369,0.294,0.112,-8.301,-25.879,-6.958
0.386,0.321,0.094,-18.066,-28.625,-7.141
0.406,0.339,0.089,-41.748,-34.424,-5.676
0.450,0.376,0.087,-54.443,-37.292,-4.578
0.464,0.403,0.092,-67.139,-40.161,-3.479
0.481,0.435,0.103,-90.454,-46.448,-1.221
0.533,0.519,0.127,-99.670,-49.866,-0.854
0.563,0.568,0.136,-112.732,-57.129,-1.526
0.634,0.630,0.146,-117.859,-60.913,-1.709
0.657,0.651,0.143,-122.498,-64.453,-1.648
0.673,0.687,0.154,-130.188,-70.801,-1.953
0.701,0.774,0.187,-134.277,-74.280,-1.770
0.709,0.796,0.189,-144.653,-81.299,-0.977
0.718,0.835,0.199,-148.987,-84.351,-0.977
0.714,0.827,0.197,-155.151,-89.783,-2.625
0.710,0.778,0.198,-157.898,-92.590,-4.822
0.722,0.762,0.209,-160.461,-95.764,-7.874
0.752,0.751,0.223,-163.940,-103.882,-14.832
0.843,0.775,0.218,-164.856,-108.643,-18.677
0.910,0.856,0.255,-164.124,-118.713,-26.184
1.050,1.030,0.347,-163.208,-124.573,-28.687
1.104,1.076,0.369,-161.438,-136.963,-30.334
1.119,1.004,0.310,-159.424,-142.395,-30.701
1.072,0.926,0.256,-155.701,-146.790,-32.043
1.007,0.854,0.209,-144.043,-151.306,-37.354
0.883,0.729,0.155,-138.245,-151.489,-40.100
0.837,0.673,0.144,-132.141,-148.865,-44.617
0.759,0.601,0.143,-131.714,-147.034,-46.387
0.724,0.583,0.141,-131.653,-143.005,-46.082
0.655,0.524,0.115,-132.019,-140.503,-43.701
0.606,0.495,0.098,-133.057,-137.634,-40.405
0.567,0.470,0.081,-135.986,-131.226,-30.212
0.570,0.491,0.046,-137.146,-128.052,-24.292
1.235,1.047,0.626,225.220,109.131,39.551
1.340,1.161,0.646,228.455,108.093,56.335
1.464,1.223,0.648,230.286,106.506,67.688
1.479,1.186,0.647,230.041,104.614,79.102
1.458,1.092,0.668,221.802,99.609,97.717
1.351,1.004,0.483,217.468,97.717,103.210
1.307,0.998,0.575,201.660,92.834,112.549
1.027,0.663,0.532,186.951,89.294,114.563
0.893,0.526,0.505,170.288,87.036,112.183
0.755,0.418,0.438,134.705,85.937,98.389
0.565,0.324,0.338,117.249,86.731,89.661
0.516,0.327,0.286,85.266,88.379,74.097
0.426,0.248,0.155,70.068,89.966,67.200
0.392,0.200,0.120,55.542,92.529,59.998
0.373,0.167,0.113,29.724,98.816,43.823
0.348,0.138,0.132,19.043,101.135,35.095
0.336,0.138,0.138,3.906,102.051,16.968
0.328,0.155,0.129,-0.610,100.708,7.874
0.339,0.174,0.123,-3.296,98.206,-0.610
0.370,0.208,0.120,-3.357,90.393,-13.428
0.524,0.338,0.139,-0.366,85.266,-17.578
0.672,0.475,0.187,16.174,72.693,-21.667
1.111,0.989,0.365,31.738,64.636,-20.447
1.322,1.232,0.436,51.331,55.359,-16.235
1.478,1.373,0.471,89.111,35.095,-1.282
1.501,1.318,0.497,101.501,24.902,7.080
1.371,1.131,0.501,108.093,6.226,18.738
0.994,0.617,0.485,99.609,-1.953,19.348
0.796,0.466,0.478,84.656,-8.179,16.602
0.626,0.406,0.469,55.542,-10.620,5.432
0.422,0.389,0.405,43.945,-7.019,-1.282
0.383,0.382,0.338,13.916,4.089,-16.296
0.404,0.336,0.207,-7.202,10.071,-24.414
0.412,0.330,0.176,-58.411,19.897,-36.316
0.416,0.382,0.147,-82.275,22.827,-39.978
0.451,0.406,0.121,-103.088,24.048,-43.213
0.495,0.432,0.087,-140.625,20.996,-48.767
0.583,0.602,0.059,-156.799,17.578,-49.500
0.633,0.695,0.072,-172.729,9.949,-44.250
0.710,0.764,0.088,-171.387,6.287,-39.673
0.745,0.797,0.089,-166.687,2.502,-34.912
0.768,0.845,0.075,-155.151,-5.981,-26.123
0.774,0.905,0.012,-150.818,-10.315,-22.705
0.768,0.909,-0.008,-149.780,-18.799,-18.860
0.750,0.931,0.005,-152.893,-23.621,-17.517
0.746,0.967,0.002,-162.598,-35.645,-10.193
0.782,1.126,-0.101,-166.016,-41.931,-3.662
0.769,1.279,-0.237,-166.809,-47.241,4.517
0.703,1.372,-0.404,-166.870,-50.903,26.123
0.633,1.171,-0.570,-166.809,-48.035,36.316
0.691,1.015,-0.520,-157.532,-37.537,46.143
0.772,0.783,-0.505,-148.254,-32.043,46.692
0.760,0.668,-0.545,-138.306,-25.696,45.776
0.724,0.550,-0.535,-118.408,-8.789,39.001
0.691,0.391,-0.429,-108.032,-0.183,33.386
0.690,0.358,-0.396,-88.257,12.024,22.461
0.627,0.393,-0.371,-80.200,15.198,18.738
0.564,0.418,-0.373,-67.566,17.029,16.357
0.455,0.390,-0.356,-62.805,16.846,16.785
0.436,0.335,-0.308,-58.594,16.357,17.334
0.434,0.278,-0.260,-48.340,13.489,15.991
0.426,0.195,-0.206,-41.565,11.047,13.611
0.417,0.171,-0.185,-24.902,5.005,5.127
0.407,0.181,-0.160,-15.503,1.587,-0.854
0.425,0.240,-0.147,-5.798,-1.831,-7.385
0.459,0.326,-0.139,12.878,-8.301,-19.043
0.551,0.489,-0.131,19.958,-10.864,-23.193
0.615,0.558,-0.101,25.635,-15.869,-28.381
0.700,0.622,-0.058,26.062,-18.982,-30.823
0.709,0.641,-0.043,29.175,-25.269,-38.635
0.825,0.818,-0.001,32.654,-28.015,-42.175
0.979,0.960,-0.003,37.109,-30.334,-43.152
1.166,1.165,-0.063,48.828,-31.433,-33.752
1.472,1.740,-0.236,52.856,-28.564,-21.423
1.568,1.867,-0.211,49.133,-20.020,17.090
1.516,1.625,-0.098,42.542,-17.883,36.560
1.314,1.454,-0.097,26.855,-17.639,63.171
0.921,1.115,-0.095,21.851,-17.761,69.275
0.827,0.937,-0.072,19.531,-17.944,70.496
0.754,0.786,-0.074,17.212,-20.691,60.608
0.613,0.572,-0.150,14.709,-21.973,51.819
0.562,0.466,-0.177,4.517,-21.240,32.776
0.464,0.308,-0.209,-3.418,-19.348,23.437
0.398,0.258,-0.201,-11.658,-16.602,14.282
0.329,0.213,-0.174,-24.109,-10.193,-4.028
0.218,0.138,-0.109,-28.198,-7.935,-12.939
