aX,aY,aZ,gX,gY,gZ
-0.036,1.014,-0.588,22.705,181.702,-56.396
-0.024,1.017,-0.567,10.254,161.255,-53.772
-0.053,1.026,-0.687,4.395,151.855,-51.147
-0.078,1.000,-0.765,-1.343,139.404,-46.631
-0.083,0.925,-0.766,-2.380,135.071,-46.204
-0.080,0.908,-0.712,-3.479,130.188,-47.119
-0.072,0.898,-0.645,-5.981,115.784,-50.293
-0.027,0.889,-0.507,-6.470,106.201,-51.697
-0.016,0.900,-0.452,-6.531,83.618,-51.819
-0.006,0.943,-0.434,-6.287,71.838,-49.805
-0.010,0.960,-0.491,-0.977,53.223,-42.297
-0.036,0.941,-0.626,5.493,48.523,-37.964
-0.035,0.904,-0.640,14.221,46.570,-34.241
-0.033,0.864,-0.614,31.433,45.898,-30.212
-0.019,0.807,-0.509,36.194,44.617,-29.663
-0.003,0.805,-0.457,33.752,37.598,-29.114
0.037,0.865,-0.390,27.405,32.532,-27.527
0.049,0.877,-0.376,11.230,22.400,-20.691
0.037,0.875,-0.357,3.723,18.127,-16.907
0.018,0.881,-0.357,-3.052,14.709,-13.428
0.007,0.885,-0.367,-11.658,10.742,-8.057
0.008,0.904,-0.405,-11.841,10.498,-6.226
0.004,0.913,-0.411,-4.150,12.146,-3.601
0.019,0.922,-0.372,2.014,13.000,-2.686
0.028,0.928,-0.338,7.812,13.123,-1.831
0.034,0.930,-0.307,14.648,10.437,-0.549
0.045,0.934,-0.266,15.198,7.996,-0.122
0.049,0.940,-0.258,12.390,2.319,0.793
0.061,0.950,-0.265,10.681,-0.122,1.282
0.057,0.954,-0.267,8.606,-3.845,1.892
0.048,0.955,-0.268,8.240,-5.493,2.014
0.052,0.953,-0.268,8.362,-7.080,1.892
0.047,0.959,-0.264,9.827,-9.705,1.221
0.046,0.962,-0.252,10.925,-10.681,0.977
0.059,0.953,-0.248,14.954,-12.146,-0.061
0.047,0.952,-0.243,16.785,-12.573,-0.671
0.041,0.958,-0.239,17.578,-12.756,-0.916
0.057,0.955,-0.235,16.174,-12.573,-1.038
0.076,0.933,-0.226,14.160,-12.268,-1.404
0.069,0.921,-0.222,7.568,-11.475,-2.686
0.040,0.940,-0.224,3.479,-11.108,-2.991
0.046,0.963,-0.230,-0.793,-9.766,-1.709
0.081,0.971,-0.226,0.549,-8.728,-0.732
0.077,0.963,-0.216,3.235,-7.629,-0.122
0.066,0.955,-0.208,7.019,-6.287,0.244
0.046,0.975,-0.202,7.385,-6.104,0.610
0.060,0.971,-0.210,9.033,-5.554,1.770
0.081,0.955,-0.219,10.193,-4.822,2.014
0.080,0.941,-0.216,10.132,-3.967,2.075
0.074,0.933,-0.213,5.310,-2.686,2.136
0.059,0.934,-0.209,1.587,-2.380,2.380
0.069,0.926,-0.214,-3.723,-1.770,1.892
0.069,0.927,-0.218,-4.517,-1.221,1.038
0.066,0.941,-0.216,-4.822,0.000,-0.061
0.076,0.955,-0.215,-4.883,0.427,0.183
0.081,0.955,-0.214,-4.639,0.793,0.671
0.079,0.958,-0.210,-3.784,1.160,1.953
0.062,0.970,-0.202,-3.601,0.854,2.747
0.070,0.970,-0.210,-1.160,0.366,3.784
0.083,0.970,-0.208,1.221,0.488,4.089
0.077,0.967,-0.198,2.930,0.366,4.272
0.070,0.960,-0.195,2.747,-0.793,3.967
0.074,0.947,-0.207,2.014,-1.404,3.479
0.074,0.952,-0.210,0.122,-2.136,2.319
0.056,0.963,-0.218,-1.465,-2.441,2.075
0.058,0.960,-0.228,-2.808,-2.502,1.770
0.066,0.963,-0.233,-2.197,-1.709,0.977
0.064,0.976,-0.222,-1.343,-1.282,0.793
0.053,0.977,-0.218,-0.122,-1.343,0.854
0.068,0.961,-0.226,1.160,-1.343,0.732
0.073,0.959,-0.222,3.784,-0.793,0.061
0.070,0.954,-0.212,3.296,-0.610,-0.122
0.075,0.951,-0.215,1.770,-0.549,-0.183
-0.871,1.406,-0.488,2.930,-186.523,122.864
-0.901,1.439,-0.472,-32.043,-252.319,145.874
-0.940,1.472,-0.324,-62.622,-287.109,160.828
-0.973,1.529,-0.237,-126.526,-360.657,196.106
-1.052,1.690,-0.132,-149.231,-397.583,217.285
-1.120,1.686,-0.107,-162.598,-432.617,240.295
-1.224,1.617,-0.072,-166.443,-495.422,282.349
-1.405,1.411,0.013,-162.964,-524.048,296.875
-1.415,1.326,0.086,-166.443,-579.102,310.791
-1.408,1.229,0.230,-180.664,-606.750,313.477
-1.482,1.253,0.236,-221.741,-661.011,318.787
-1.734,1.441,0.048,-233.887,-685.852,322.754
-1.965,1.570,-0.096,-232.056,-708.313,326.843
-2.252,1.737,-0.256,-177.979,-747.131,330.933
-2.555,1.946,-0.685,-122.620,-763.977,329.895
-2.592,1.910,-0.871,32.776,-790.955,313.049
-2.529,1.683,-1.203,114.990,-800.537,293.213
-2.448,1.558,-1.351,257.019,-802.063,227.478
-1.996,1.255,-1.514,315.186,-788.818,182.190
-1.779,1.091,-1.519,364.990,-764.221,130.920
-1.628,0.985,-1.483,429.443,-684.326,25.574
-1.451,0.853,-1.157,433.411,-633.179,-18.372
-1.448,0.663,-0.838,372.436,-527.039,-78.552
-1.370,0.377,-0.409,316.406,-477.600,-97.473
-1.318,0.290,-0.322,191.284,-382.751,-116.455
-1.126,0.170,-0.114,135.437,-336.548,-119.812
-0.988,0.178,-0.028,89.661,-292.725,-121.216
-0.853,0.199,0.017,40.039,-214.050,-123.108
-0.603,0.223,0.122,35.767,-177.979,-124.634
-0.526,0.236,0.187,45.166,-111.816,-125.610
-0.398,0.290,0.271,48.462,-81.421,-123.413
-0.345,0.294,0.313,40.283,-25.391,-112.305
-0.252,0.277,0.371,28.992,-0.671,-105.041
-0.203,0.302,0.350,15.381,21.606,-97.778
-0.157,0.353,0.321,-10.803,61.157,-83.496
-0.070,0.461,0.333,-21.240,78.186,-76.599
-0.032,0.502,0.362,-33.813,104.309,-64.209
0.005,0.535,0.401,-35.217,113.647,-59.265
0.016,0.560,0.397,-33.020,121.033,-55.176
0.034,0.610,0.376,-19.958,133.911,-46.631
0.100,0.720,0.303,-11.353,140.869,-40.649
0.145,0.738,0.294,3.296,156.189,-26.123
0.186,0.739,0.311,7.202,162.781,-19.104
0.177,0.755,0.303,7.385,172.485,-6.287
0.161,0.799,0.239,6.409,176.697,0.122
0.188,0.788,0.203,6.897,180.969,6.348
0.226,0.762,0.185,11.292,188.843,15.869
0.266,0.786,0.150,16.541,192.749,19.287
0.286,0.803,0.118,25.269,197.815,22.827
0.297,0.829,0.091,43.335,211.121,33.081
0.310,0.886,0.022,48.035,218.323,40.344
0.332,0.867,-0.004,50.415,231.262,54.626
0.367,0.826,-0.040,51.025,236.267,59.326
0.349,0.848,-0.041,51.147,242.371,64.758
0.306,0.881,-0.043,50.659,243.347,66.650
0.236,0.945,-0.135,51.514,243.958,68.115
0.256,0.978,-0.209,61.340,248.230,70.618
0.348,1.026,-0.333,69.458,252.319,72.571
0.335,1.036,-0.366,84.961,261.353,77.698
0.190,1.064,-0.365,88.745,264.526,80.017
0.125,1.091,-0.355,88.257,265.930,82.031
0.085,1.131,-0.368,78.674,264.587,84.778
0.068,1.211,-0.462,75.195,263.062,85.388
0.041,1.213,-0.515,83.496,260.010,82.214
-0.011,1.194,-0.526,93.994,257.874,77.759
-0.035,1.187,-0.488,102.600,255.066,72.693
-0.065,1.170,-0.469,96.497,246.643,62.927
-0.103,1.134,-0.545,82.947,242.187,56.824
-0.104,1.133,-0.605,56.946,236.084,39.612
-0.084,1.117,-0.694,52.063,234.558,29.358
-0.092,1.106,-0.692,52.368,233.643,18.860
-0.105,1.094,-0.655,44.189,229.736,0.183
-0.130,1.066,-0.633,25.696,226.196,-7.446
-0.118,1.078,-0.693,-28.381,220.398,-21.118
-0.078,1.136,-0.834,-50.598,220.215,-27.954
-0.085,1.144,-0.844,-63.721,221.313,-43.884
-0.133,1.111,-0.732,-56.152,219.055,-53.223
-0.161,1.089,-0.655,-43.762,213.501,-62.439
-0.171,1.074,-0.588,-18.433,194.031,-76.416
-0.151,1.087,-0.590,-11.047,182.617,-79.529
-0.130,1.078,-0.645,-5.859,164.917,-78.552
-0.097,1.041,-0.748,-4.333,159.790,-76.233
-0.090,1.021,-0.751,-0.854,152.893,-70.618
-0.089,0.964,-0.654,-0.671,148.193,-67.993
-0.091,0.932,-0.585,-2.380,141.235,-65.857
-0.086,0.904,-0.521,-7.751,120.728,-63.660
-0.055,0.887,-0.479,-9.033,108.582,-63.049
-0.029,0.891,-0.513,-7.812,86.609,-59.875
0.009,0.877,-0.581,-6.897,78.186,-56.885
0.015,0.858,-0.583,-8.789,65.247,-48.889
0.014,0.840,-0.535,-11.902,59.448,-44.312
0.014,0.839,-0.518,-15.381,53.467,-39.734
0.019,0.843,-0.516,-19.287,42.419,-31.433
0.015,0.844,-0.522,-17.578,37.781,-27.832
0.020,0.847,-0.503,-8.728,29.602,-21.545
0.030,0.862,-0.457,-4.333,25.513,-18.372
0.031,0.862,-0.448,2.014,17.944,-11.780
0.021,0.864,-0.431,3.967,15.015,-8.667
0.021,0.866,-0.421,4.944,12.695,-5.737
0.030,0.866,-0.409,4.761,9.155,-1.404
0.041,0.864,-0.379,5.127,7.751,-0.366
0.028,0.869,-0.365,9.216,5.066,0.244
0.026,0.886,-0.336,11.841,3.601,0.427
0.031,0.894,-0.329,15.259,0.427,0.916
0.030,0.907,-0.326,15.930,-1.038,1.465
0.047,0.922,-0.328,16.296,-2.136,2.380
0.055,0.917,-0.330,17.334,-2.808,4.272
0.052,0.908,-0.314,17.456,-2.747,4.883
0.053,0.907,-0.304,15.381,-3.296,5.798
0.054,0.918,-0.292,13.245,-3.967,6.165
0.059,0.922,-0.292,10.925,-4.639,6.348
0.057,0.929,-0.296,7.141,-5.676,5.676
0.055,0.943,-0.295,6.104,-5.798,5.005
0.060,0.954,-0.288,5.554,-5.859,3.540
0.057,0.981,-0.275,5.432,-6.042,3.235
0.057,0.988,-0.273,5.310,-6.287,3.296
0.061,0.989,-0.273,5.615,-6.042,3.601
0.062,0.986,-0.279,6.042,-5.554,3.662
0.058,0.986,-0.281,5.920,-4.211,3.235
0.054,0.973,-0.278,5.127,-3.601,2.563
0.045,0.963,-0.278,3.113,-2.747,0.000
0.044,0.946,-0.273,2.014,-2.441,-1.709
0.054,0.938,-0.272,0.671,-2.136,-3.540
0.052,0.936,-0.270,-2.197,-1.709,-6.897
0.059,0.957,-0.269,-3.113,-1.587,-7.996
0.076,0.962,-0.270,-1.831,-0.977,-9.033
0.081,0.943,-0.265,-0.183,-0.732,-9.277
0.070,0.937,-0.265,1.465,-0.244,-9.033
0.070,0.934,-0.270,1.221,0.000,-8.484
0.078,0.925,-0.267,0.549,0.366,-7.690
0.077,0.912,-0.264,-1.953,0.977,-6.226
0.055,0.912,-0.266,-3.479,1.221,-5.432
0.062,0.919,-0.267,-4.578,1.709,-3.723
0.072,0.925,-0.261,-3.967,1.770,-3.052
0.067,0.925,-0.258,-3.113,1.587,-2.502
0.059,0.935,-0.257,-2.136,0.488,-0.793
0.068,0.960,-0.261,-1.587,-0.061,0.549
0.077,0.956,-0.265,1.831,-0.549,2.930
0.065,0.937,-0.268,3.906,-0.488,3.662
0.064,0.931,-0.266,5.005,-0.244,4.761
0.074,0.924,-0.259,3.479,-0.366,4.944
0.075,0.925,-0.259,0.793,-0.854,4.944
0.066,0.938,-0.261,-5.066,-2.319,5.249
0.063,0.964,-0.278,-5.920,-2.869,5.554
0.074,0.967,-0.284,0.244,-2.686,5.310
0.072,0.970,-0.270,4.822,-2.197,5.005
0.069,0.965,-0.259,8.118,-1.953,4.761
0.071,0.954,-0.251,9.338,-2.869,3.906
0.068,0.941,-0.244,7.751,-3.784,3.235
0.062,0.941,-0.245,1.526,-5.676,1.953
-0.754,1.556,-0.425,-76.233,-175.903,154.541
-0.901,1.625,-0.448,-191.650,-233.032,183.166
-1.185,1.740,-0.443,-239.868,-261.536,198.975
-1.275,1.778,-0.392,-286.438,-320.618,232.788
-1.260,1.865,-0.208,-285.095,-353.027,250.916
-1.204,1.886,-0.096,-274.292,-388.611,270.264
-1.144,1.874,-0.008,-246.399,-467.163,310.120
-1.137,1.715,0.167,-235.474,-508.362,327.576
-1.137,1.622,0.238,-219.421,-593.201,351.929
-1.216,1.481,0.226,-206.116,-635.498,358.765
-1.325,1.460,0.172,-155.640,-717.834,361.389
-1.765,1.601,-0.018,-119.751,-758.606,358.276
-2.046,1.643,-0.222,-76.477,-797.790,352.478
-2.357,1.679,-0.466,35.706,-864.075,324.890
-2.813,1.800,-1.004,100.830,-890.747,303.162
-2.972,1.834,-1.272,237.427,-925.537,247.070
-2.855,1.699,-1.629,302.429,-928.467,212.158
-2.596,1.530,-1.727,403.320,-895.752,128.784
-2.231,1.149,-1.758,431.580,-859.741,81.482
-1.974,1.025,-1.626,442.383,-812.073,32.959
-1.635,0.914,-1.400,406.616,-689.270,-48.523
-1.303,0.655,-0.913,364.807,-618.652,-75.195
-1.326,0.548,-0.699,269.653,-473.633,-105.835
-1.424,0.336,-0.321,227.905,-403.931,-115.051
-1.405,0.254,-0.117,190.063,-337.646,-122.131
-1.182,0.281,0.168,125.488,-219.666,-131.165
-1.061,0.335,0.193,108.215,-169.617,-134.399
-0.958,0.358,0.198,108.154,-83.496,-140.686
-0.731,0.325,0.249,112.976,-45.471,-143.066
-0.609,0.281,0.305,102.905,23.376,-142.212
-0.459,0.213,0.406,86.975,53.711,-139.099
-0.409,0.214,0.439,67.322,80.200,-135.071
-0.360,0.225,0.454,30.640,121.216,-125.671
-0.268,0.250,0.455,16.418,136.719,-120.666
-0.221,0.269,0.467,-7.751,159.119,-110.107
-0.105,0.306,0.496,-17.578,166.321,-104.492
-0.049,0.327,0.483,-28.137,175.598,-92.834
0.038,0.379,0.459,-28.992,178.955,-86.487
0.067,0.408,0.450,-28.503,181.946,-79.529
0.090,0.426,0.434,-26.184,186.951,-63.660
0.145,0.437,0.418,-24.231,189.270,-55.420
0.184,0.438,0.429,-20.142,191.956,-39.124
0.218,0.458,0.389,-18.860,192.078,-31.006
0.219,0.483,0.333,-17.578,192.322,-22.827
0.219,0.515,0.277,-10.681,196.228,-6.226
0.242,0.558,0.220,-3.540,199.707,2.197
0.270,0.579,0.180,16.357,208.435,19.592
0.358,0.654,0.085,27.222,213.928,29.358
0.359,0.682,0.070,36.377,219.727,40.039
0.321,0.696,0.064,43.762,228.516,61.523
0.252,0.732,0.029,43.152,231.323,71.045
0.270,0.781,-0.005,45.471,236.511,87.402
0.326,0.859,-0.109,51.880,239.380,94.971
0.312,0.870,-0.172,61.401,242.554,101.807
0.275,0.882,-0.208,80.811,248.901,112.183
0.190,0.943,-0.203,86.365,250.061,115.479
0.185,0.983,-0.227,90.881,246.643,118.958
0.214,1.033,-0.331,94.055,244.080,119.019
0.175,1.060,-0.371,99.670,242.004,117.737
0.114,1.093,-0.401,114.746,238.159,112.793
0.061,1.185,-0.421,118.042,236.023,110.046
0.066,1.209,-0.454,103.943,231.201,103.455
0.075,1.216,-0.546,91.003,229.797,97.778
0.056,1.217,-0.545,68.054,228.638,80.627
-0.003,1.265,-0.496,59.753,226.807,70.251
-0.008,1.289,-0.527,52.734,223.694,60.059
-0.005,1.286,-0.599,39.612,218.201,41.260
0.022,1.252,-0.691,30.579,217.590,32.349
0.026,1.240,-0.680,6.531,217.590,14.526
-0.007,1.229,-0.567,-4.700,215.515,5.005
-0.046,1.250,-0.550,-12.451,210.571,-5.127
-0.084,1.291,-0.631,-9.033,196.167,-24.902
-0.060,1.319,-0.859,3.601,191.833,-32.593
-0.032,1.301,-0.862,31.311,189.514,-41.992
-0.020,1.223,-0.706,37.354,187.744,-44.312
-0.034,1.175,-0.598,33.569,176.880,-47.424
-0.058,1.156,-0.471,27.466,167.358,-48.523
-0.049,1.162,-0.550,21.484,156.616,-48.584
-0.045,1.142,-0.682,20.508,141.907,-46.753
-0.070,1.061,-0.787,26.367,139.343,-46.387
-0.076,1.027,-0.730,37.292,135.437,-47.302
-0.049,0.975,-0.538,38.147,130.798,-47.791
-0.031,0.951,-0.455,35.583,123.535,-47.974
-0.016,0.938,-0.424,23.132,104.614,-47.119
-0.002,0.928,-0.505,15.015,96.313,-45.776
-0.002,0.920,-0.548,0.671,86.121,-41.992
-0.010,0.905,-0.542,-4.333,83.069,-40.161
-0.006,0.903,-0.506,-8.545,76.233,-36.804
0.016,0.911,-0.422,-8.240,71.594,-34.973
0.024,0.907,-0.391,-6.653,66.101,-32.898
0.031,0.896,-0.366,-0.427,53.833,-28.503
0.043,0.888,-0.355,2.441,47.363,-26.245
0.045,0.889,-0.371,4.333,35.522,-20.935
0.027,0.901,-0.387,4.395,30.762,-18.005
0.029,0.891,-0.388,6.287,23.682,-12.695
0.060,0.889,-0.355,8.179,21.118,-10.864
0.066,0.893,-0.331,9.949,18.860,-9.155
0.061,0.899,-0.315,12.573,13.611,-6.165
0.057,0.922,-0.315,12.939,10.864,-4.578
0.064,0.922,-0.320,12.512,7.812,-1.282
0.071,0.914,-0.318,11.780,7.690,0.244
0.068,0.912,-0.308,10.071,8.240,1.526
0.067,0.907,-0.292,1.831,9.766,3.601
0.057,0.915,-0.257,-4.395,10.010,4.150
0.050,0.931,-0.250,-15.625,8.850,4.456
0.051,0.969,-0.257,-17.334,8.179,4.333
0.055,0.984,-0.255,-15.564,7.812,4.150
0.062,0.987,-0.250,-5.676,7.507,3.357
0.065,0.976,-0.231,-0.610,7.141,2.441
0.065,0.968,-0.223,3.723,5.310,0.244
0.071,0.967,-0.230,3.052,4.272,-0.916
0.078,0.963,-0.235,0.061,3.235,-3.113
0.084,0.954,-0.229,-1.160,3.113,-4.272
0.079,0.953,-0.222,-2.319,2.930,-5.493
0.076,0.950,-0.218,-3.540,2.258,-8.118
0.074,0.959,-0.209,-3.296,2.014,-9.338
0.082,0.971,-0.202,-1.587,1.770,-10.193
0.086,0.972,-0.197,-0.488,1.953,-9.644
0.079,0.964,-0.200,0.793,2.441,-8.728
0.075,0.954,-0.203,3.296,4.395,-6.775
0.070,0.935,-0.196,4.211,5.493,-5.798
0.069,0.928,-0.188,3.479,6.958,-4.272
0.059,0.922,-0.182,1.709,7.202,-3.723
0.057,0.922,-0.187,-1.892,7.324,-2.930
0.061,0.934,-0.193,-2.686,7.629,-2.625
0.055,0.941,-0.194,-2.686,8.118,-2.258
0.050,0.944,-0.199,-0.610,9.583,-1.038
0.058,0.949,-0.202,1.526,10.498,-0.488
0.061,0.952,-0.200,6.714,12.024,0.488
0.071,0.949,-0.209,8.789,12.634,1.038
0.074,0.946,-0.208,9.827,13.245,1.526
0.076,0.948,-0.202,7.751,13.794,2.441
0.083,0.948,-0.198,4.944,13.489,2.930
0.081,0.947,-0.203,-0.366,12.573,3.052
0.067,0.970,-0.202,-2.075,12.207,2.686
0.076,0.975,-0.205,-3.052,11.780,2.258
0.083,0.972,-0.210,-2.808,10.925,0.916
0.066,0.978,-0.217,-2.136,10.559,0.122
0.058,0.990,-0.220,-0.793,9.949,-0.549
0.081,0.988,-0.227,0.854,9.766,-0.732
0.084,0.976,-0.225,5.554,9.827,-2.014
0.071,0.963,-0.215,6.653,9.583,-2.625
0.071,0.965,-0.211,6.287,9.094,-3.113
0.082,0.961,-0.211,3.662,7.751,-3.601
0.089,0.947,-0.214,2.380,7.202,-3.906
0.082,0.948,-0.215,-0.671,6.287,-4.333
0.077,0.955,-0.213,-2.441,5.798,-3.967
0.087,0.949,-0.216,-3.723,5.249,-3.418
0.091,0.946,-0.217,-3.601,4.456,-1.953
0.081,0.954,-0.203,-3.540,4.028,-1.099
-0.446,1.572,-0.535,35.706,-92.163,46.692
-0.479,1.526,-0.548,-4.028,-140.381,66.528
-0.580,1.500,-0.536,-33.447,-166.504,77.271
-0.640,1.510,-0.518,-92.529,-221.741,99.243
-0.753,1.484,-0.428,-117.432,-250.793,110.168
-0.780,1.449,-0.354,-138.428,-281.006,121.094
-0.800,1.419,-0.252,-170.715,-345.276,143.372
-0.833,1.450,-0.051,-182.678,-379.211,155.701
-0.863,1.472,0.037,-195.374,-445.557,182.922
-0.949,1.435,0.237,-197.510,-476.685,195.984
-1.026,1.367,0.269,-196.533,-535.095,214.478
-1.132,1.322,0.347,-194.946,-561.829,220.276
-1.177,1.346,0.396,-195.007,-588.135,226.562
-1.246,1.384,0.384,-187.317,-640.320,244.568
-1.535,1.498,0.244,-171.082,-664.001,254.822
-1.727,1.522,0.089,-112.488,-699.585,268.127
-2.201,1.561,-0.224,-72.754,-710.632,266.907
-2.319,1.557,-0.387,32.166,-725.769,244.873
-2.402,1.533,-0.600,97.595,-731.872,224.426
-2.310,1.433,-0.743,168.396,-735.718,197.632
-2.222,1.278,-0.897,310.852,-721.863,118.958
-2.011,1.035,-1.096,367.676,-698.242,68.481
-1.878,0.971,-1.061,417.480,-616.943,-30.029
-1.590,0.844,-0.845,413.879,-565.552,-69.214
-1.500,0.767,-0.757,398.437,-511.230,-99.854
-1.448,0.681,-0.652,337.158,-402.649,-137.695
-1.322,0.478,-0.314,289.124,-352.905,-146.667
-1.236,0.374,-0.163,173.706,-269.348,-153.320
-1.004,0.260,0.047,120.056,-234.253,-155.029
-0.915,0.264,0.073,46.021,-172.058,-160.522
-0.755,0.346,0.078,28.381,-142.517,-164.185
-0.641,0.395,0.096,20.813,-113.220,-167.419
-0.544,0.428,0.130,21.545,-56.274,-170.349
-0.450,0.414,0.272,23.376,-30.212,-170.105
-0.409,0.423,0.330,12.634,13.855,-165.955
-0.322,0.469,0.387,-2.136,32.166,-161.499
-0.268,0.465,0.436,-39.063,59.692,-150.757
-0.120,0.501,0.446,-54.443,69.275,-145.569
-0.060,0.529,0.419,-65.063,77.759,-140.137
0.038,0.587,0.376,-72.083,94.299,-127.014
0.067,0.610,0.374,-69.824,102.661,-119.080
0.102,0.623,0.385,-56.335,117.798,-100.952
0.178,0.654,0.391,-47.058,124.084,-90.820
0.193,0.683,0.371,-31.921,135.071,-67.810
0.188,0.707,0.347,-28.381,139.771,-55.298
0.196,0.672,0.360,-27.283,143.494,-43.335
0.228,0.635,0.355,-24.536,147.400,-23.987
0.318,0.626,0.268,-18.982,149.353,-16.296
0.344,0.637,0.213,1.404,156.067,-1.465
0.326,0.667,0.145,13.306,160.339,5.981
0.295,0.682,0.114,23.987,164.673,13.489
0.273,0.704,0.077,38.696,173.096,28.992
0.296,0.732,0.046,43.213,177.063,36.682
0.328,0.724,0.046,48.523,182.007,49.500
0.322,0.725,-0.006,50.354,183.228,53.833
0.298,0.729,-0.048,52.368,184.570,57.190
0.270,0.727,-0.067,54.993,188.660,61.462
0.252,0.789,-0.110,53.284,190.979,62.805
0.280,0.849,-0.142,46.387,196.350,66.833
0.266,0.974,-0.187,44.983,198.853,69.336
0.219,1.015,-0.200,47.546,200.439,71.228
0.153,1.041,-0.212,64.636,199.219,70.313
0.087,1.090,-0.281,76.111,197.205,68.115
0.104,1.121,-0.331,96.497,194.763,64.758
0.139,1.123,-0.392,103.394,195.007,64.026
0.123,1.107,-0.386,107.361,195.435,63.171
0.105,1.099,-0.374,104.980,194.336,60.181
0.101,1.112,-0.383,98.633,192.688,58.228
0.108,1.126,-0.432,80.994,190.613,53.162
0.100,1.136,-0.510,73.486,191.833,49.683
0.079,1.140,-0.511,64.209,195.068,40.100
0.043,1.149,-0.535,61.646,195.496,34.363
0.036,1.149,-0.580,60.730,195.374,28.198
0.043,1.157,-0.635,59.631,197.083,16.235
0.071,1.134,-0.687,55.054,199.585,11.108
0.070,1.119,-0.677,33.569,205.261,0.366
0.053,1.127,-0.614,18.860,206.604,-5.798
0.045,1.140,-0.583,5.127,206.116,-12.390
0.037,1.157,-0.570,-8.484,200.134,-25.696
0.029,1.180,-0.620,-7.080,196.167,-31.372
0.029,1.182,-0.646,2.930,189.697,-38.513
0.030,1.168,-0.654,6.653,186.890,-39.978
0.019,1.144,-0.634,8.606,183.655,-40.710
0.011,1.121,-0.607,10.437,173.584,-41.870
0.032,1.080,-0.565,11.047,166.687,-41.931
0.045,1.053,-0.561,10.681,151.489,-40.283
0.060,0.980,-0.529,9.094,143.677,-38.879
0.060,0.941,-0.514,2.747,127.014,-36.011
0.035,0.911,-0.535,-1.099,119.019,-34.363
0.021,0.916,-0.583,-4.089,112.000,-32.227
0.013,0.914,-0.630,-2.441,102.356,-26.978
0.029,0.881,-0.615,1.587,98.694,-24.719
0.045,0.863,-0.562,6.348,88.257,-21.851
0.076,0.841,-0.443,4.028,80.505,-20.813
0.089,0.844,-0.391,-1.709,71.289,-19.470
0.093,0.857,-0.354,-18.250,50.720,-14.648
0.073,0.899,-0.349,-25.269,40.955,-11.047
0.046,0.920,-0.366,-28.931,26.062,-3.052
-0.001,0.949,-0.406,-24.353,21.118,0.549
-0.009,0.945,-0.429,-3.540,15.259,5.615
-0.016,0.912,-0.433,9.949,14.038,6.836
-0.009,0.896,-0.406,21.973,13.245,7.507
-0.002,0.880,-0.369,31.372,11.230,8.423
-0.007,0.867,-0.300,27.039,9.277,8.911
-0.006,0.876,-0.292,7.263,4.578,9.521
0.001,0.914,-0.304,-3.052,2.991,9.583
-0.000,0.933,-0.310,-11.230,2.319,9.521
-0.000,0.949,-0.309,-18.188,2.991,8.667
0.006,0.980,-0.290,-17.212,3.662,7.812
0.007,0.993,-0.280,-8.362,3.967,5.920
0.016,1.011,-0.261,-2.014,3.540,5.066
0.025,1.008,-0.251,9.216,1.831,3.967
0.030,0.989,-0.238,12.207,0.671,3.601
0.034,0.973,-0.236,12.817,-0.488,3.174
0.033,0.960,-0.233,8.972,-2.441,1.709
0.022,0.960,-0.231,5.798,-3.418,0.732
0.021,0.959,-0.235,1.099,-4.822,-0.977
0.024,0.958,-0.240,0.671,-5.127,-1.831
0.019,0.965,-0.240,0.977,-5.066,-2.563
0.013,0.971,-0.240,1.648,-4.272,-3.113
0.016,0.962,-0.251,2.319,-3.479,-3.113
0.016,0.952,-0.254,4.333,-1.038,-3.418
0.009,0.934,-0.246,4.578,0.244,-3.845
0.005,0.934,-0.238,2.014,1.953,-4.211
0.015,0.938,-0.225,-0.122,2.380,-3.845
0.023,0.939,-0.221,-1.953,2.747,-3.296
0.022,0.942,-0.218,-4.089,3.418,-1.892
0.007,0.948,-0.222,-4.700,3.540,-1.221
0.002,0.947,-0.231,-4.517,3.967,-0.183
-0.004,0.945,-0.245,-3.479,4.517,0.000
-0.002,0.951,-0.245,-2.075,5.249,0.061
0.000,0.959,-0.241,0.183,5.859,0.183
-0.001,0.969,-0.235,0.854,5.554,0.305
0.000,0.971,-0.236,2.686,4.272,0.793
0.012,0.970,-0.238,4.333,3.540,1.160
0.009,0.967,-0.236,6.714,2.014,1.953
0.008,0.957,-0.238,6.653,1.282,2.197
0.013,0.952,-0.246,5.676,0.549,2.075
0.017,0.959,-0.246,2.136,-0.793,1.953
0.025,0.974,-0.246,0.671,-1.587,1.953
0.027,0.982,-0.244,0.061,-3.601,2.380
0.037,0.975,-0.238,0.610,-4.517,2.686
0.036,0.964,-0.236,1.526,-5.249,2.808
0.032,0.953,-0.233,3.357,-6.531,1.953
0.030,0.944,-0.230,3.662,-7.202,1.099
0.030,0.944,-0.229,3.296,-8.057,-0.671
0.036,0.946,-0.224,2.808,-8.240,-1.343
0.038,0.948,-0.221,2.319,-8.362,-1.709
0.038,0.949,-0.217,1.709,-8.545,-2.014
0.036,0.954,-0.208,1.709,-8.484,-1.770
-0.800,1.340,-0.544,25.940,-109.497,110.291
-0.866,1.387,-0.524,-25.574,-154.053,133.972
-0.874,1.493,-0.418,-54.932,-181.091,149.780
-0.887,1.545,-0.316,-122.131,-244.934,189.514
-1.021,1.572,-0.095,-155.823,-281.433,211.609
