aX,aY,aZ,gX,gY,gZ
-2.379,1.321,-2.075,-14.099,614.075,220.276
-1.972,1.267,-2.275,-149.841,415.527,154.968
-1.435,1.204,-2.623,-172.058,346.436,113.220
-1.302,1.213,-2.759,-154.541,294.128,71.106
-1.225,1.214,-2.825,-35.278,226.440,1.587
-1.104,1.114,-2.524,36.011,204.773,-22.278
-1.109,0.995,-2.299,136.108,171.509,-49.744
-1.047,0.814,-1.938,151.428,157.227,-54.810
-0.985,0.793,-1.785,124.451,127.502,-51.697
-0.901,0.894,-1.770,96.619,112.610,-46.082
-0.915,0.915,-1.836,67.383,101.013,-39.795
-0.931,0.884,-1.848,25.818,89.539,-35.828
-0.802,0.811,-1.689,18.677,86.548,-40.588
-0.740,0.790,-1.533,24.963,77.209,-55.847
-0.694,0.743,-1.167,33.508,66.833,-63.110
-0.664,0.721,-1.042,44.556,34.180,-72.693
-0.621,0.707,-0.953,42.908,15.991,-74.646
-0.602,0.713,-0.969,36.560,-0.671,-74.829
-0.562,0.729,-1.009,17.334,-24.536,-72.510
-0.441,0.771,-1.032,12.024,-30.884,-70.740
-0.411,0.793,-1.016,21.729,-37.231,-65.308
-0.327,0.785,-0.951,33.630,-39.185,-61.646
-0.295,0.760,-0.919,56.580,-42.419,-54.443
-0.245,0.765,-0.846,62.805,-43.518,-50.537
-0.215,0.791,-0.796,64.636,-44.373,-45.349
-0.193,0.822,-0.752,61.890,-47.729,-28.870
-0.143,0.854,-0.729,60.242,-50.720,-18.250
-0.115,0.844,-0.748,58.167,-56.702,2.686
-0.089,0.792,-0.779,56.458,-58.533,11.230
-0.067,0.769,-0.781,50.598,-59.875,22.095
-0.012,0.734,-0.768,49.622,-60.181,24.292
-0.021,0.729,-0.740,51.819,-61.462,24.414
-0.042,0.754,-0.709,61.707,-68.787,20.691
-0.053,0.850,-0.703,64.941,-73.792,18.982
-0.042,0.887,-0.707,61.707,-81.604,17.944
-0.034,0.976,-0.687,56.030,-84.106,18.372
-0.042,1.032,-0.669,50.659,-86.365,19.409
-0.041,1.092,-0.647,52.795,-92.102,22.705
-0.025,1.200,-0.586,60.547,-96.130,25.085
-0.005,1.212,-0.561,77.637,-106.079,30.762
0.048,1.149,-0.519,83.557,-110.657,32.959
0.059,1.106,-0.498,88.501,-118.347,34.485
0.075,1.053,-0.469,89.172,-121.643,33.569
0.092,1.020,-0.462,90.027,-124.451,31.677
0.107,0.971,-0.453,94.116,-127.808,24.048
0.128,0.880,-0.424,96.130,-128.113,18.616
0.137,0.855,-0.412,96.313,-125.916,7.690
0.152,0.842,-0.386,93.506,-123.352,3.174
0.164,0.855,-0.365,88.196,-120.361,-0.244
0.173,0.870,-0.340,69.214,-113.831,-3.174
0.187,0.891,-0.292,56.946,-110.718,-3.235
0.188,0.901,-0.272,32.288,-104.980,-1.892
0.166,0.915,-0.244,21.729,-102.173,-0.305
0.159,0.926,-0.229,7.324,-95.947,5.005
0.151,0.951,-0.197,3.967,-92.224,8.850
0.140,0.962,-0.184,3.357,-88.074,13.245
0.117,0.970,-0.171,9.766,-78.979,22.278
0.055,0.970,-0.138,16.235,-74.768,25.879
0.027,0.965,-0.121,33.875,-68.726,30.334
-0.027,0.958,-0.089,43.640,-67.017,31.006
-0.040,0.955,-0.077,52.856,-66.101,30.823
-0.042,0.950,-0.068,67.017,-64.575,29.114
-0.035,0.943,-0.046,70.923,-62.988,28.198
-0.028,0.946,-0.029,70.557,-58.350,27.405
-0.041,0.952,0.001,66.772,-55.786,27.588
-0.048,0.955,0.009,55.786,-50.354,28.748
-0.056,0.959,0.003,49.866,-46.997,29.480
-0.053,0.956,0.002,44.434,-43.030,30.029
-0.049,0.948,0.012,36.377,-34.424,28.931
-0.057,0.946,0.039,33.264,-30.640,27.100
-0.062,0.956,0.051,26.001,-25.879,22.339
-0.070,0.976,0.053,21.790,-24.475,19.958
-0.060,0.984,0.054,17.639,-23.071,17.578
-0.050,0.992,0.051,9.827,-19.348,13.123
-0.036,1.005,0.034,6.165,-16.663,11.230
-0.032,1.012,0.028,-0.305,-10.437,8.179
-0.034,1.026,0.033,-2.747,-7.629,6.775
-0.044,1.032,0.033,-3.723,-5.371,5.127
-0.049,1.034,0.028,0.610,-2.441,0.488
-0.031,1.033,0.020,4.761,-1.099,-2.258
-0.021,1.027,0.021,10.437,2.319,-6.653
-0.003,1.001,0.028,10.620,4.089,-8.179
0.005,0.993,0.034,6.348,7.385,-9.949
0.006,0.988,0.044,2.319,8.728,-10.254
0.219,1.729,-0.807,-29.114,21.851,-30.579
0.203,1.792,-0.787,-24.536,9.338,-63.477
0.149,1.864,-0.824,-29.541,-3.479,-82.275
0.150,1.855,-0.906,-62.500,-33.325,-119.568
0.241,1.794,-1.075,-89.111,-45.166,-137.146
0.271,1.768,-1.117,-119.690,-53.711,-153.503
0.272,1.749,-1.121,-180.786,-66.895,-182.556
0.238,1.707,-1.078,-205.139,-75.623,-195.435
0.236,1.669,-1.049,-237.793,-99.548,-216.003
0.219,1.589,-0.977,-251.343,-113.403,-222.412
0.202,1.523,-0.930,-285.706,-142.761,-227.600
0.169,1.380,-0.861,-305.542,-158.264,-227.600
0.161,1.319,-0.860,-324.341,-173.889,-226.196
0.164,1.282,-0.864,-350.037,-203.003,-218.933
0.176,1.223,-0.818,-355.896,-216.125,-212.830
0.163,1.180,-0.765,-356.018,-241.394,-197.449
0.107,1.098,-0.641,-352.173,-253.906,-188.721
0.111,1.048,-0.600,-338.745,-276.672,-170.227
0.191,0.927,-0.564,-329.102,-285.583,-161.194
0.201,0.862,-0.545,-318.115,-292.419,-152.588
0.204,0.826,-0.513,-297.546,-302.673,-134.949
0.222,0.845,-0.391,-291.504,-307.739,-123.901
0.243,0.831,-0.371,-285.950,-317.444,-97.046
0.348,0.685,-0.312,-279.480,-319.519,-84.900
0.342,0.637,-0.245,-250.793,-320.312,-67.810
0.252,0.585,-0.079,-230.957,-320.984,-61.096
0.247,0.539,-0.020,-208.862,-322.449,-54.871
0.243,0.491,0.058,-164.856,-326.660,-44.556
0.174,0.405,0.251,-149.048,-330.017,-40.222
0.139,0.361,0.339,-135.376,-338.074,-31.738
0.072,0.327,0.459,-134.766,-341.309,-26.733
0.065,0.274,0.493,-135.803,-342.346,-14.282
-0.061,0.163,0.600,-135.437,-340.210,-9.216
-0.126,0.159,0.673,-135.498,-337.341,-5.188
-0.163,0.186,0.735,-139.099,-328.979,3.418
-0.254,0.245,0.836,-140.015,-322.388,9.033
-0.328,0.277,0.875,-130.310,-304.749,21.362
-0.504,0.404,0.969,-119.507,-294.312,28.625
-0.577,0.477,1.032,-92.590,-271.606,47.668
-0.721,0.620,1.110,-79.529,-258.179,59.448
-0.837,0.657,1.176,-69.214,-242.065,72.571
-0.946,0.683,1.254,-55.237,-204.041,100.525
-1.128,0.805,1.403,-46.814,-183.289,114.380
-1.218,0.857,1.453,-16.174,-139.099,141.846
-1.413,0.865,1.483,5.737,-114.197,154.053
-1.531,0.826,1.485,28.809,-85.632,164.124
-1.691,0.812,1.470,61.646,-14.893,178.467
-2.081,0.843,1.334,65.979,28.198,185.364
-2.262,0.879,1.245,60.852,130.920,200.623
-2.548,0.979,1.062,59.448,190.552,207.947
-2.695,1.062,0.949,68.970,327.576,220.764
-2.951,1.281,0.592,79.895,405.273,227.234
-3.022,1.322,0.322,94.238,487.549,235.107
-2.990,1.261,-0.064,134.583,658.447,252.502
-2.537,1.075,-1.161,153.137,746.521,260.132
-2.207,1.071,-1.850,159.668,928.467,272.095
-1.807,1.315,-2.957,158.875,1014.221,277.100
-1.925,1.497,-3.183,171.753,1081.970,283.875
-2.249,1.693,-3.331,269.958,1115.051,318.726
-3.016,1.755,-3.472,347.839,1069.946,350.586
-3.100,1.768,-3.209,432.922,861.694,422.668
-2.448,1.837,-2.527,395.996,717.834,449.097
-1.980,1.867,-2.280,236.694,425.232,443.848
-1.096,1.789,-2.211,165.100,299.255,408.142
-0.727,1.731,-2.355,119.385,197.571,354.553
-0.390,1.638,-2.446,83.801,81.055,220.581
-0.138,1.294,-2.116,66.101,59.753,152.222
-0.250,1.133,-1.861,-21.301,53.345,34.485
-0.519,1.139,-1.645,-84.839,59.570,-7.202
-0.535,1.186,-1.600,-146.118,69.702,-35.217
-0.443,1.242,-1.435,-223.999,92.773,-60.974
-0.422,1.266,-1.349,-235.229,100.647,-64.819
-0.413,1.282,-1.314,-206.421,107.544,-62.012
-0.378,1.331,-1.375,-170.410,109.375,-56.091
-0.355,1.337,-1.406,-71.411,115.112,-35.400
-0.362,1.201,-1.275,-16.418,117.187,-22.583
-0.393,1.098,-1.124,75.378,110.535,1.343
-0.401,0.935,-0.872,100.952,101.013,11.414
-0.393,0.861,-0.814,111.816,88.989,19.592
-0.382,0.799,-0.836,106.506,65.491,27.649
-0.271,0.775,-1.017,98.328,59.143,28.076
-0.200,0.797,-1.038,77.637,60.242,27.771
-0.174,0.801,-0.874,67.627,62.866,27.039
-0.225,0.788,-0.762,60.852,62.988,24.963
-0.271,0.789,-0.690,61.096,53.528,15.503
-0.313,0.832,-0.714,65.613,46.814,9.644
-0.322,0.855,-0.756,71.106,38.147,-0.122
-0.320,0.874,-0.757,69.153,36.499,-3.479
-0.296,0.889,-0.693,56.213,33.081,-6.165
-0.245,0.896,-0.504,47.119,28.809,-5.310
-0.238,0.882,-0.455,38.879,22.095,-4.028
-0.217,0.876,-0.469,29.297,6.958,-2.563
-0.160,0.903,-0.609,27.405,2.136,-2.563
-0.167,0.924,-0.672,29.419,0.610,-4.150
-0.174,0.950,-0.703,34.119,2.197,-6.042
-0.150,0.947,-0.669,47.607,4.761,-11.414
-0.115,0.959,-0.604,52.368,4.578,-13.916
-0.103,0.965,-0.604,53.345,3.357,-15.564
-0.086,0.962,-0.617,43.518,0.427,-16.113
-0.073,0.944,-0.620,35.217,-0.671,-15.869
-0.067,0.932,-0.596,20.325,-3.479,-17.090
-0.054,0.914,-0.519,16.357,-6.042,-19.165
-0.055,0.929,-0.500,14.771,-9.644,-22.034
-0.062,0.958,-0.505,13.855,-18.066,-27.344
-0.066,1.016,-0.531,12.146,-21.606,-28.503
-0.059,1.033,-0.524,4.395,-27.222,-27.283
-0.061,1.051,-0.477,-0.793,-30.518,-25.391
-0.048,1.052,-0.451,-9.338,-39.124,-20.081
-0.041,1.075,-0.418,-11.780,-43.884,-16.602
-0.028,1.099,-0.416,-13.794,-51.636,-6.958
0.047,1.102,-0.433,-12.512,-53.772,-1.404
0.075,1.081,-0.438,-8.423,-54.626,3.723
0.088,1.048,-0.433,8.972,-54.321,10.742
0.085,0.982,-0.396,20.508,-54.138,12.451
0.069,0.965,-0.377,43.213,-54.138,13.794
0.086,0.938,-0.333,53.467,-53.833,14.099
0.112,0.933,-0.309,62.683,-53.223,14.282
0.118,0.937,-0.285,76.050,-51.208,15.869
0.104,0.950,-0.245,79.590,-50.354,17.700
0.091,0.955,-0.222,81.177,-49.500,21.912
0.051,0.940,-0.193,80.994,-49.866,23.315
0.056,0.925,-0.185,81.848,-51.208,22.888
0.080,0.927,-0.160,81.604,-51.819,21.912
0.072,0.938,-0.146,79.590,-52.490,21.301
0.055,0.947,-0.134,69.946,-55.237,21.362
0.037,0.965,-0.133,63.843,-56.763,21.179
0.037,0.980,-0.142,52.612,-57.495,20.081
0.059,0.989,-0.160,48.706,-56.030,19.348
0.065,0.986,-0.165,46.326,-53.528,18.494
0.063,0.985,-0.163,43.396,-46.692,16.846
0.037,0.988,-0.134,41.138,-43.335,16.235
0.017,0.996,-0.118,34.363,-39.185,14.954
-0.015,1.018,-0.108,30.884,-37.964,14.038
-0.022,1.023,-0.108,28.381,-36.926,12.695
-0.035,1.034,-0.096,27.161,-34.668,8.911
-0.046,1.038,-0.090,26.794,-33.569,7.263
-0.061,1.041,-0.088,23.437,-31.433,5.005
-0.082,1.043,-0.090,20.935,-30.151,4.089
-0.083,1.040,-0.089,16.602,-26.978,1.953
-0.086,1.032,-0.083,15.015,-25.269,0.732
-0.095,1.038,-0.076,13.428,-23.621,-0.427
-0.101,1.039,-0.066,9.644,-22.034,-2.075
-0.096,1.019,-0.051,8.118,-22.034,-2.930
-0.097,1.009,-0.050,6.775,-23.132,-5.737
-0.084,0.980,-0.055,6.348,-23.621,-7.446
-0.068,0.962,-0.054,5.493,-23.010,-10.742
-0.046,0.947,-0.050,4.517,-21.973,-11.841
-0.043,0.951,-0.047,2.808,-20.508,-12.268
-0.046,0.953,-0.043,-1.709,-16.846,-10.864
-0.042,0.943,-0.043,-3.418,-14.832,-9.705
-0.090,1.858,-0.757,-43.335,-23.071,-73.425
-0.066,1.889,-0.814,-48.706,-35.828,-116.272
-0.011,1.859,-0.846,-52.002,-39.490,-138.794
0.020,1.792,-0.841,-73.975,-46.997,-181.824
0.069,1.680,-0.830,-96.436,-52.185,-200.745
0.112,1.651,-0.825,-127.686,-58.105,-216.675
0.156,1.622,-0.824,-206.116,-71.655,-238.464
0.253,1.543,-0.842,-241.516,-79.834,-245.239
0.283,1.503,-0.849,-285.339,-100.342,-252.991
0.299,1.417,-0.851,-297.180,-112.061,-253.784
0.309,1.369,-0.849,-315.552,-135.681,-249.756
0.366,1.269,-0.831,-324.341,-146.484,-245.789
0.392,1.226,-0.799,-334.228,-156.616,-240.601
0.405,1.178,-0.758,-361.267,-177.917,-225.891
0.395,1.150,-0.707,-375.977,-190.430,-216.309
0.384,1.131,-0.726,-397.949,-216.248,-192.993
0.390,1.015,-0.746,-403.320,-226.501,-181.274
0.390,0.969,-0.704,-404.907,-242.004,-161.194
0.373,0.900,-0.612,-400.635,-250.122,-153.015
0.355,0.873,-0.589,-392.578,-259.399,-145.630
0.348,0.821,-0.581,-371.704,-279.297,-130.432
0.391,0.707,-0.531,-363.220,-288.086,-122.253
0.398,0.707,-0.473,-356.628,-302.429,-102.295
0.317,0.691,-0.316,-354.675,-309.082,-89.722
0.302,0.643,-0.241,-334.045,-322.144,-63.843
0.300,0.591,-0.134,-314.148,-327.393,-51.514
0.286,0.573,-0.069,-290.405,-331.177,-39.307
0.255,0.569,0.023,-241.272,-335.632,-14.465
0.147,0.496,0.236,-220.398,-338.501,-1.831
0.097,0.424,0.321,-188.660,-346.802,20.264
0.021,0.300,0.437,-175.537,-350.708,28.503
-0.013,0.262,0.471,-150.085,-353.577,39.917
-0.133,0.244,0.558,-138.733,-351.318,44.189
-0.231,0.247,0.626,-129.517,-346.924,48.523
-0.341,0.260,0.706,-117.004,-334.839,59.692
-0.459,0.337,0.824,-113.159,-327.026,67.322
-0.511,0.369,0.868,-107.056,-303.406,87.341
-0.676,0.470,1.023,-103.699,-287.292,99.304
-0.787,0.547,1.130,-92.224,-251.343,127.869
-1.016,0.685,1.292,-81.299,-233.093,143.799
-1.113,0.710,1.336,-65.369,-214.355,159.180
-1.197,0.731,1.366,-23.132,-171.753,184.631
-1.399,0.798,1.390,-3.662,-146.606,195.312
-1.529,0.852,1.425,17.517,-89.905,218.079
-1.825,0.936,1.422,22.278,-59.204,230.713
-1.966,0.954,1.373,28.442,-25.879,242.859
-2.093,0.960,1.309,51.331,53.589,261.597
-2.331,0.964,1.112,65.491,101.440,267.883
-2.459,0.951,0.979,84.167,216.553,277.283
-2.692,1.019,0.709,83.862,283.813,281.067
-2.722,1.102,0.509,71.228,437.134,287.476
-2.602,1.345,-0.251,72.632,524.048,289.246
-2.456,1.445,-0.741,84.412,617.676,291.260
-2.364,1.496,-1.210,107.056,814.148,302.002
-2.351,1.481,-2.186,105.713,907.959,308.594
-2.401,1.387,-2.680,101.074,1070.007,309.875
-2.859,1.076,-3.149,108.032,1128.845,301.636
-3.294,1.060,-3.187,120.483,1162.964,288.818
-3.663,1.144,-3.116,153.381,1139.282,265.930
-3.743,1.361,-2.448,165.161,1077.209,259.888
-3.374,1.450,-2.215,141.785,871.338,248.474
-2.622,1.662,-2.317,99.365,751.038,237.793
-2.270,1.739,-2.550,-25.452,530.273,201.172
-1.473,1.579,-2.847,-75.500,441.956,173.645
-1.117,1.422,-2.794,-95.764,369.080,139.404
-0.888,1.311,-2.704,-48.828,258.850,62.195
-0.815,1.189,-2.750,-6.714,219.299,28.748
-0.831,1.106,-2.691,51.514,168.457,-17.395
-0.818,0.988,-2.206,59.875,148.437,-31.494
-0.795,0.981,-1.962,57.495,127.319,-40.527
-0.766,0.992,-1.797,41.748,84.045,-44.189
-0.711,1.044,-1.637,35.950,65.186,-40.222
-0.705,1.067,-1.620,35.156,38.818,-25.452
-0.715,1.019,-1.577,40.771,31.921,-18.188
-0.704,0.970,-1.539,58.594,27.283,-10.681
-0.622,0.909,-1.398,68.176,27.588,-9.949
-0.576,0.893,-1.276,77.209,27.771,-9.583
-0.541,0.873,-1.142,97.107,20.996,-7.935
-0.474,0.849,-0.971,108.398,13.000,-7.019
-0.432,0.829,-0.948,128.479,-5.737,-6.409
-0.342,0.753,-0.933,135.559,-13.611,-8.057
-0.302,0.727,-0.917,140.442,-23.743,-15.198
-0.263,0.717,-0.840,138.428,-27.100,-19.348
-0.261,0.730,-0.765,134.399,-30.640,-23.132
-0.267,0.747,-0.678,120.117,-42.908,-28.809
-0.269,0.782,-0.576,107.727,-51.636,-31.067
-0.236,0.793,-0.556,73.120,-68.970,-36.194
-0.210,0.856,-0.533,55.603,-75.928,-38.879
-0.196,0.902,-0.517,29.907,-86.426,-41.931
-0.151,0.964,-0.500,24.353,-90.393,-42.053
-0.116,0.979,-0.502,24.292,-93.323,-41.565
-0.086,0.994,-0.507,35.706,-94.971,-38.757
-0.030,0.960,-0.508,43.640,-93.567,-36.865
-0.007,0.979,-0.496,56.213,-87.036,-33.691
0.064,1.042,-0.455,59.326,-82.886,-30.457
0.074,1.031,-0.442,64.209,-75.073,-21.667
0.073,1.026,-0.442,65.857,-72.021,-17.212
0.079,1.028,-0.452,65.613,-69.458,-12.451
0.100,1.003,-0.458,58.594,-65.552,-3.906
0.150,0.955,-0.451,51.941,-63.904,-1.221
0.154,0.954,-0.441,33.691,-61.157,1.953
0.152,0.966,-0.416,24.109,-60.120,3.052
0.138,0.973,-0.410,10.071,-58.472,4.395
0.115,0.996,-0.382,6.104,-57.617,5.066
0.116,0.997,-0.354,3.174,-56.763,6.042
0.110,0.987,-0.328,-0.916,-55.481,8.789
0.083,0.989,-0.286,-1.892,-54.871,10.498
0.097,0.999,-0.254,0.732,-54.199,13.611
0.120,1.005,-0.179,6.897,-55.359,13.733
0.095,1.009,-0.168,17.456,-58.044,12.207
0.060,1.001,-0.178,43.640,-64.697,6.653
0.081,0.972,-0.164,52.124,-66.956,4.211
0.076,0.976,-0.151,55.603,-68.848,2.075
0.089,0.979,-0.130,53.345,-68.542,2.258
0.110,0.968,-0.121,48.401,-65.430,3.357
0.124,0.953,-0.116,46.936,-62.927,3.662
0.130,0.923,-0.101,45.898,-60.120,3.662
0.124,0.923,-0.081,41.565,-54.504,4.333
0.119,0.946,-0.051,37.048,-51.941,5.676
0.115,0.962,-0.046,28.320,-46.265,9.827
0.104,0.962,-0.027,27.283,-43.335,11.536
0.090,0.963,-0.016,29.480,-40.771,12.268
0.078,0.974,-0.006,39.246,-37.048,12.268
0.067,0.973,0.004,43.518,-35.583,12.451
0.051,0.968,0.008,46.082,-33.020,12.573
0.039,0.957,0.014,44.434,-32.104,12.207
0.040,0.965,0.013,41.748,-31.128,11.353
0.039,0.974,0.016,35.339,-28.748,9.399
0.036,0.966,0.018,32.898,-27.405,8.301
0.036,0.966,0.022,29.907,-24.353,6.470
0.042,0.980,0.040,28.687,-22.583,6.226
0.040,0.987,0.053,27.405,-21.057,6.531
0.032,0.986,0.065,25.635,-18.921,7.263
0.041,0.965,0.079,26.123,-18.127,6.958
0.049,0.955,0.082,28.992,-16.235,5.005
0.059,0.962,0.092,29.541,-15.076,4.272
0.066,0.970,0.096,28.320,-13.733,4.333
0.077,0.974,0.098,20.630,-10.803,6.531
0.090,0.954,0.097,15.747,-9.155,8.057
0.089,0.940,0.092,8.362,-5.737,10.071
0.090,0.964,0.098,6.226,-3.906,10.925
0.090,0.979,0.104,5.188,-2.319,12.085
0.088,0.982,0.108,7.324,-0.061,14.587
0.084,0.968,0.113,10.498,0.671,15.259
0.082,0.968,0.116,18.494,1.526,15.015
0.077,0.978,0.113,22.095,1.648,14.343
0.070,0.983,0.113,24.841,1.526,13.428
0.066,0.982,0.113,26.184,0.366,11.169
0.062,0.990,0.106,24.109,-0.427,9.949
0.057,0.995,0.105,15.015,-2.075,7.996
0.313,1.627,-0.707,-122.009,-4.944,-155.273
0.382,1.612,-0.789,-182.678,-27.405,-188.599
0.480,1.609,-0.934,-206.726,-37.231,-201.721
0.514,1.615,-0.970,-237.244,-56.519,-220.703
0.565,1.553,-0.954,-246.948,-67.627,-226.807
0.583,1.471,-0.933,-255.493,-80.383,-231.384
0.612,1.379,-0.922,-274.353,-109.497,-236.938
0.668,1.230,-0.906,-288.025,-124.329,-237.488
0.677,1.163,-0.897,-331.726,-154.175,-232.239
0.653,1.102,-0.922,-358.520,-168.884,-226.501
0.642,1.092,-0.927,-396.057,-196.045,-210.693
0.592,1.054,-0.866,-400.330,-209.045,-202.148
0.563,1.033,-0.812,-397.217,-222.107,-193.481
0.531,1.022,-0.759,-388.672,-249.023,-173.950
0.461,0.978,-0.681,-387.878,-261.841,-162.109
0.429,0.934,-0.650,-380.859,-284.119,-138.123
0.390,0.837,-0.598,-369.629,-292.969,-127.808
0.398,0.818,-0.554,-336.487,-306.274,-109.497
0.374,0.826,-0.401,-320.557,-312.012,-98.816
0.339,0.818,-0.328,-306.885,-318.298,-86.426
0.314,0.775,-0.281,-279.175,-328.552,-61.401
0.263,0.649,-0.138,-260.925,-330.872,-51.819
0.232,0.579,-0.044,-215.271,-332.703,-39.795
0.167,0.442,0.132,-192.017,-333.374,-36.316
0.109,0.392,0.216,-157.227,-335.510,-30.029
-0.003,0.300,0.361,-149.902,-336.792,-26.001
-0.042,0.278,0.413,-150.208,-337.402,-21.179
-0.059,0.268,0.456,-168.335,-333.862,-7.874
-0.095,0.290,0.536,-179.260,-329.224,0.610
-0.131,0.323,0.583,-187.622,-316.040,20.447
-0.190,0.384,0.674,-181.580,-308.044,31.006
-0.232,0.408,0.729,-152.039,-287.231,50.293
-0.355,0.491,0.877,-133.789,-274.780,59.265
-0.425,0.528,0.946,-116.150,-261.414,68.542
-0.503,0.556,1.018,-85.571,-232.971,88.745
-0.652,0.654,1.172,-73.120,-218.323,99.731
-0.703,0.701,1.230,-52.246,-183.655,122.620
-0.847,0.826,1.345,-41.138,-161.743,133.850
-0.949,0.899,1.409,-28.320,-137.146,145.081
-1.057,0.964,1.465,2.991,-83.130,168.762
-1.228,1.055,1.504,20.508,-54.382,181.335
-1.289,1.075,1.509,54.260,9.583,205.749
-1.404,1.074,1.496,68.787,45.227,216.431
-1.491,1.058,1.467,88.257,124.084,233.704
-1.742,1.022,1.351,92.102,168.030,239.807
-1.886,1.011,1.245,93.079,216.125,243.896
-2.002,1.029,1.099,91.614,327.759,246.155
-2.139,1.119,0.704,91.248,391.174,245.483
-2.157,1.150,0.445,100.220,529.846,241.821
-2.170,1.081,-0.135,109.314,602.112,238.892
-2.107,0.970,-0.542,118.774,674.377,234.619
-1.989,0.880,-1.038,125.977,816.345,220.947
-1.732,0.787,-1.907,125.854,879.944,212.341
-1.722,0.836,-2.159,147.644,950.317,196.289
-1.943,1.109,-2.659,172.974,944.153,193.359
-2.017,1.250,-2.887,200.317,909.180,195.496
-1.926,1.430,-3.005,235.596,764.465,213.867
-1.315,1.853,-2.909,239.441,663.696,230.591
-0.911,1.966,-2.814,220.337,442.383,262.634
-0.225,1.927,-2.734,199.951,338.074,264.954
0.105,1.818,-2.687,182.800,167.114,219.604
0.371,1.709,-2.560,199.402,101.807,176.270
0.474,1.386,-2.107,221.680,49.011,128.052
0.414,1.165,-1.861,204.590,-18.311,39.734
0.365,0.859,-1.533,148.804,-31.677,4.333
0.375,0.851,-1.419,-4.639,-24.170,-44.495
0.343,0.979,-1.215,-70.679,-11.169,-57.495
0.266,1.040,-1.112,-114.563,2.686,-63.965
0.186,1.087,-1.018,-132.385,24.963,-63.232
0.085,1.123,-0.939,-115.540,33.508,-58.655
0.083,1.131,-0.929,-62.866,51.208,-44.739
0.090,1.117,-0.917,-37.354,60.974,-35.583
0.062,1.072,-0.886,6.592,77.454,-14.832
0.015,0.947,-0.773,26.855,81.604,-4.944
0.012,0.907,-0.718,46.631,82.336,3.784
0.026,0.873,-0.666,82.947,75.684,17.578
0.037,0.782,-0.595,98.999,69.885,21.790
0.028,0.752,-0.586,124.023,58.167,24.902
0.018,0.740,-0.593,130.127,53.406,25.452
0.022,0.739,-0.574,131.042,49.438,26.306
0.032,0.737,-0.526,121.582,41.321,28.381
0.075,0.756,-0.391,114.197,35.828,29.358
0.079,0.767,-0.354,99.426,22.949,30.823
0.030,0.805,-0.358,92.834,16.968,31.128
0.024,0.855,-0.402,87.280,12.207,31.128
0.055,0.920,-0.450,80.139,9.155,32.227
0.175,0.992,-0.447,78.674,10.010,33.691
0.209,0.980,-0.399,79.712,10.986,35.828
0.153,0.926,-0.291,80.750,9.583,35.095
0.109,0.921,-0.224,80.750,6.714,33.203
0.072,0.938,-0.175,76.721,-3.418,28.381
0.128,0.969,-0.173,74.097,-8.789,26.245
0.195,0.971,-0.180,68.481,-15.381,22.217
0.268,0.966,-0.169,64.331,-16.418,20.264
0.268,0.972,-0.157,54.138,-16.663,16.541
0.232,0.997,-0.089,48.279,-17.151,15.564
0.213,0.996,-0.063,41.687,-18.616,15.137
0.227,0.990,-0.063,26.184,-22.888,15.198
0.360,0.974,-0.068,16.602,-23.865,15.808
0.395,0.984,-0.051,-4.700,-23.376,18.433
0.386,1.051,-0.006,-13.916,-23.071,20.935
0.370,1.085,0.002,-19.592,-23.132,24.109
0.348,1.112,-0.012,-15.503,-23.560,31.067
0.346,1.148,-0.086,-7.019,-22.522,34.668
0.392,1.155,-0.102,13.733,-16.357,42.786
0.421,1.164,-0.056,21.973,-12.817,47.363
0.393,1.154,-0.020,32.166,-10.986,55.786
0.331,1.130,0.047,36.011,-13.428,58.777
0.295,1.121,0.076,38.940,-17.456,60.730
0.272,1.117,0.099,40.894,-27.649,62.012
0.295,1.133,0.152,41.870,-32.898,61.646
0.292,1.159,0.171,50.415,-43.640,59.082
0.259,1.235,0.158,58.228,-49.072,57.251
0.257,1.254,0.127,67.932,-53.711,55.725
0.270,1.201,0.089,87.280,-57.434,52.734
0.262,1.085,0.069,91.919,-55.969,49.500
0.248,1.071,0.096,87.097,-51.514,41.809
0.219,1.064,0.168,80.078,-50.476,38.635
0.210,1.074,0.183,71.655,-50.232,35.889
0.214,1.091,0.183,54.138,-49.438,31.128
0.214,1.130,0.157,47.180,-47.668,29.358
0.201,1.142,0.145,39.612,-41.504,27.222
0.190,1.149,0.129,38.757,-37.598,26.245
0.174,1.150,0.127,38.879,-33.325,24.963
0.150,1.137,0.131,39.551,-24.109,21.057
0.106,1.098,0.166,39.673,-19.531,18.250
0.073,1.078,0.200,34.607,-12.756,12.207
-0.008,1.016,0.265,28.564,-11.475,8.545
-0.042,0.998,0.282,21.118,-11.902,4.272
-0.062,0.989,0.289,7.812,-15.137,-5.676
-0.068,0.981,0.282,3.723,-17.090,-10.559
-0.060,0.987,0.278,-1.770,-19.531,-17.822
-0.038,0.997,0.267,-4.639,-19.714,-19.409
-0.034,0.993,0.257,-9.094,-17.883,-19.592
-0.017,0.973,0.240,-9.521,-15.991,-19.104
-0.013,0.966,0.244,-8.545,-13.733,-18.433
